RunId,iteration,Step,width,height,density,minority_pc,homophily,altruism,policy,follow_policy,perc_happy,segregation
140,1,22,50,50,0.75,0.4,3,0.3,maximum_improvement,0.8,1.0,0.7084218916046758
142,1,18,50,50,0.75,0.4,3,0.3,maximum_improvement,1.0,1.0,0.7247514390371533
141,1,19,50,50,0.75,0.4,3,0.3,maximum_improvement,0.9,1.0,0.7198205546492659
143,1,38,50,50,0.75,0.4,3,0.3,recently_emptied,0.0,1.0,0.6651925078043704
144,1,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.1,0.9978734715576821,0.6559011164274322
146,1,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.3,0.9968017057569296,0.6488539445628998
145,1,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.2,0.9942196531791907,0.6544929059379927
147,1,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.4,0.9978936282253817,0.6448130595050027
149,1,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.6,0.9875473741201949,0.6413102328099621
148,1,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.5,0.9815400843881856,0.6499208860759493
150,1,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.7,0.9808815719596389,0.643255443441317
151,1,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.8,0.9748797434526991,0.6435061464457509
154,1,24,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.0,1.0,0.6605916534601162
155,1,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.1,0.9967776584317938,0.6542696025778733
156,1,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.2,0.9947368421052631,0.6394736842105263
153,1,100,50,50,0.75,0.4,3,0.3,recently_emptied,1.0,0.9821235102925244,0.6694203683640303
152,1,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.9,0.9769930444087748,0.6379079721776351
157,1,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.3,0.9929956896551724,0.627020474137931
158,1,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.4,0.9886363636363636,0.6406926406926406
159,1,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.5,0.9903485254691688,0.6373994638069705
160,1,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.6,0.9888297872340426,0.6275265957446808
161,1,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.7,0.985974025974026,0.637012987012987
165,1,47,50,50,0.75,0.4,3,0.3,different_neighborhood,0.0,1.0,0.6419133192389006
162,1,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.8,0.9802455953016551,0.6253336892685532
163,1,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.9,0.9840595111583422,0.625
166,1,38,50,50,0.75,0.4,3,0.3,different_neighborhood,0.1,1.0,0.651047261009667
164,1,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,1.0,0.985373781148429,0.6243228602383532
167,1,100,50,50,0.75,0.4,3,0.3,different_neighborhood,0.2,0.9978632478632479,0.6440972222222222
168,1,100,50,50,0.75,0.4,3,0.3,different_neighborhood,0.3,0.9989293361884368,0.6555139186295503
169,1,32,50,50,0.75,0.4,3,0.3,different_neighborhood,0.4,1.0,0.6530694668820679
170,1,100,50,50,0.75,0.4,3,0.3,different_neighborhood,0.5,0.9989423585404548,0.6694870438921205
171,1,100,50,50,0.75,0.4,3,0.3,different_neighborhood,0.6,0.999468085106383,0.6503989361702127
172,1,100,50,50,0.75,0.4,3,0.3,different_neighborhood,0.7,0.9983810037776578,0.6663518618456556
175,1,22,50,50,0.75,0.4,3,0.3,different_neighborhood,1.0,1.0,0.665058949624866
174,1,100,50,50,0.75,0.4,3,0.3,different_neighborhood,0.9,0.9994579945799458,0.6601626016260163
173,1,100,50,50,0.75,0.4,3,0.3,different_neighborhood,0.8,0.9946004319654428,0.6530777537796977
176,2,30,50,50,0.75,0.4,3,0.3,random,0.0,1.0,0.6484455958549222
177,2,21,50,50,0.75,0.4,3,0.3,random,0.1,1.0,0.6632947976878613
179,2,19,50,50,0.75,0.4,3,0.3,random,0.3,1.0,0.6492018537590113
178,2,25,50,50,0.75,0.4,3,0.3,random,0.2,1.0,0.6627282491944146
180,2,26,50,50,0.75,0.4,3,0.3,random,0.4,1.0,0.6523520084566596
181,2,28,50,50,0.75,0.4,3,0.3,random,0.5,1.0,0.644617032672737
183,2,30,50,50,0.75,0.4,3,0.3,random,0.7,1.0,0.6507663847780126
184,2,26,50,50,0.75,0.4,3,0.3,random,0.8,1.0,0.6633439659755449
182,2,39,50,50,0.75,0.4,3,0.3,random,0.6,1.0,0.6653784648187633
185,2,21,50,50,0.75,0.4,3,0.3,random,0.9,1.0,0.6500811249323959
186,2,30,50,50,0.75,0.4,3,0.3,random,1.0,1.0,0.6480139559849705
187,2,20,50,50,0.75,0.4,3,0.3,distance_relevance,0.0,1.0,0.6599362380446334
188,2,18,50,50,0.75,0.4,3,0.3,distance_relevance,0.1,1.0,0.6562167906482466
190,2,32,50,50,0.75,0.4,3,0.3,distance_relevance,0.3,1.0,0.6391420911528151
189,2,100,50,50,0.75,0.4,3,0.3,distance_relevance,0.2,0.999462654486835,0.647501343363783
192,2,69,50,50,0.75,0.4,3,0.3,distance_relevance,0.5,1.0,0.6336436170212766
191,2,100,50,50,0.75,0.4,3,0.3,distance_relevance,0.4,0.9978319783197832,0.6306233062330623
193,2,61,50,50,0.75,0.4,3,0.3,distance_relevance,0.6,1.0,0.6422115895800107
194,2,100,50,50,0.75,0.4,3,0.3,distance_relevance,0.7,0.9994649545211343,0.6360353130016051
196,2,98,50,50,0.75,0.4,3,0.3,distance_relevance,0.9,1.0,0.6145444858817262
195,2,42,50,50,0.75,0.4,3,0.3,distance_relevance,0.8,1.0,0.6231980779498132
197,2,44,50,50,0.75,0.4,3,0.3,distance_relevance,1.0,1.0,0.6219989561586639
198,2,19,50,50,0.75,0.4,3,0.3,rich_neighborhood,0.0,1.0,0.6505942733657483
199,2,36,50,50,0.75,0.4,3,0.3,rich_neighborhood,0.1,1.0,0.6430334613274822
200,2,100,50,50,0.75,0.4,3,0.3,rich_neighborhood,0.2,0.9963080168776371,0.6454377637130801
201,2,100,50,50,0.75,0.4,3,0.3,rich_neighborhood,0.3,0.9889647924330005,0.634393063583815
202,2,100,50,50,0.75,0.4,3,0.3,rich_neighborhood,0.4,0.9793650793650793,0.6334656084656085
203,2,100,50,50,0.75,0.4,3,0.3,rich_neighborhood,0.5,0.9731038192576654,0.6250672404518558
204,2,100,50,50,0.75,0.4,3,0.3,rich_neighborhood,0.6,0.9625329815303431,0.612664907651715
205,2,100,50,50,0.75,0.4,3,0.3,rich_neighborhood,0.7,0.9678998911860718,0.5939880304678999
206,2,100,50,50,0.75,0.4,3,0.3,rich_neighborhood,0.8,0.9603803486529319,0.6049920760697306
207,2,100,50,50,0.75,0.4,3,0.3,rich_neighborhood,0.9,0.9844337090713903,0.6269457863660762
209,2,30,50,50,0.75,0.4,3,0.3,minimum_improvement,0.0,1.0,0.6634464751958224
208,2,100,50,50,0.75,0.4,3,0.3,rich_neighborhood,1.0,0.987881981032666,0.6347471022128557
210,2,34,50,50,0.75,0.4,3,0.3,minimum_improvement,0.1,1.0,0.6510781671159029
211,2,18,50,50,0.75,0.4,3,0.3,minimum_improvement,0.2,1.0,0.6496781115879828
212,2,38,50,50,0.75,0.4,3,0.3,minimum_improvement,0.3,1.0,0.6319892473118279
213,2,20,50,50,0.75,0.4,3,0.3,minimum_improvement,0.4,1.0,0.6293103448275862
214,2,30,50,50,0.75,0.4,3,0.3,minimum_improvement,0.5,1.0,0.633856138453218
215,2,21,50,50,0.75,0.4,3,0.3,minimum_improvement,0.6,1.0,0.6210021321961621
216,2,19,50,50,0.75,0.4,3,0.3,minimum_improvement,0.7,1.0,0.6069892473118279
217,2,21,50,50,0.75,0.4,3,0.3,minimum_improvement,0.8,1.0,0.6077517314864145
218,2,32,50,50,0.75,0.4,3,0.3,minimum_improvement,0.9,1.0,0.5852064819654992
220,2,17,50,50,0.75,0.4,3,0.3,maximum_improvement,0.0,1.0,0.6561497326203208
219,2,26,50,50,0.75,0.4,3,0.3,minimum_improvement,1.0,1.0,0.5853269537480064
221,2,27,50,50,0.75,0.4,3,0.3,maximum_improvement,0.1,1.0,0.6491019545694665
222,2,39,50,50,0.75,0.4,3,0.3,maximum_improvement,0.2,1.0,0.6718667371760974
223,2,25,50,50,0.75,0.4,3,0.3,maximum_improvement,0.3,1.0,0.6772338148742643
225,2,21,50,50,0.75,0.4,3,0.3,maximum_improvement,0.5,1.0,0.7003257328990228
224,2,32,50,50,0.75,0.4,3,0.3,maximum_improvement,0.4,1.0,0.6934443847393874
226,2,20,50,50,0.75,0.4,3,0.3,maximum_improvement,0.6,1.0,0.6861758474576272
227,2,33,50,50,0.75,0.4,3,0.3,maximum_improvement,0.7,1.0,0.7115888830624016
228,2,38,50,50,0.75,0.4,3,0.3,maximum_improvement,0.8,1.0,0.7144954618259477
229,2,23,50,50,0.75,0.4,3,0.3,maximum_improvement,0.9,1.0,0.7107503991484833
230,2,29,50,50,0.75,0.4,3,0.3,maximum_improvement,1.0,1.0,0.7197010869565217
231,2,29,50,50,0.75,0.4,3,0.3,recently_emptied,0.0,1.0,0.6478910838227443
232,2,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.1,0.9989195029713668,0.6543760129659644
233,2,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.2,0.9973985431841832,0.6493236212278877
236,2,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.5,0.9984202211690363,0.6602159031068984
234,2,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.3,0.991393222162453,0.6561323292092522
235,2,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.4,0.989085239085239,0.6483887733887734
237,2,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.6,0.9849896480331263,0.6463509316770186
238,2,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.7,0.9867724867724867,0.6661375661375661
242,2,25,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.0,1.0,0.6642933906501881
239,2,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.8,0.9821525148729042,0.6421038399134668
243,2,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.1,0.9979035639412998,0.6413784067085954
244,2,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.2,0.9947033898305084,0.6518802966101694
241,2,100,50,50,0.75,0.4,3,0.3,recently_emptied,1.0,0.9814612868047983,0.6682115594329335
240,2,100,50,50,0.75,0.4,3,0.3,recently_emptied,0.9,0.9700053561863953,0.646223888591323
245,2,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.3,0.996230479267636,0.6421647819063004
246,2,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.4,0.9919398173025256,0.6415905427189683
247,2,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.5,0.9920844327176781,0.6538258575197889
248,2,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.6,0.9859078590785908,0.6329268292682927
249,2,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.7,0.9867162592986185,0.6255313496280552
250,2,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.8,0.9817302525523912,0.6324556689951639
253,2,21,50,50,0.75,0.4,3,0.3,different_neighborhood,0.0,1.0,0.6583109919571045
251,2,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,0.9,0.9870410367170627,0.6233801295896328
254,2,23,50,50,0.75,0.4,3,0.3,different_neighborhood,0.1,1.0,0.6670554691550026
252,2,100,50,50,0.75,0.4,3,0.3,similar_neighborhood,1.0,0.9814912744579588,0.6266525647805394
255,2,40,50,50,0.75,0.4,3,0.3,different_neighborhood,0.2,1.0,0.6542005420054201
256,2,44,50,50,0.75,0.4,3,0.3,different_neighborhood,0.3,1.0,0.6556135770234987
257,2,100,50,50,0.75,0.4,3,0.3,different_neighborhood,0.4,0.9951113525258012,0.6660782183595871
258,2,100,50,50,0.75,0.4,3,0.3,different_neighborhood,0.5,0.9994614970382337,0.6581852450188476
259,2,100,50,50,0.75,0.4,3,0.3,different_neighborhood,0.6,0.9946236559139785,0.6639784946236559
260,2,100,50,50,0.75,0.4,3,0.3,different_neighborhood,0.7,0.997275204359673,0.6577656675749319
261,2,28,50,50,0.75,0.4,3,0.3,different_neighborhood,0.8,1.0,0.642989417989418
262,2,100,50,50,0.75,0.4,3,0.3,different_neighborhood,0.9,0.9967302452316076,0.6636239782016349
264,3,26,50,50,0.75,0.4,3,0.3,random,0.0,1.0,0.6753298153034301
263,2,100,50,50,0.75,0.4,3,0.3,different_neighborhood,1.0,0.996816976127321,0.6690981432360743
265,3,20,50,50,0.75,0.4,3,0.3,random,0.1,1.0,0.6667110874200426
266,3,27,50,50,0.75,0.4,3,0.3,random,0.2,1.0,0.6504702194357367
267,3,18,50,50,0.75,0.4,3,0.3,random,0.3,1.0,0.6504065040650406
268,3,35,50,50,0.75,0.4,3,0.3,random,0.4,1.0,0.6412870762711864
269,3,21,50,50,0.75,0.4,3,0.3,random,0.5,1.0,0.6550441014332966
270,3,26,50,50,0.75,0.4,3,0.3,random,0.6,1.0,0.6572386058981233
271,3,20,50,50,0.75,0.4,3,0.3,random,0.7,1.0,0.6575268817204301
272,3,26,50,50,0.75,0.4,3,0.3,random,0.8,1.0,0.65625
273,3,20,50,50,0.75,0.4,3,0.3,random,0.9,1.0,0.6502747252747253
275,3,29,50,50,0.75,0.4,3,0.3,distance_relevance,0.0,1.0,0.6499732905982906
274,3,29,50,50,0.75,0.4,3,0.3,random,1.0,1.0,0.6744498121309715
276,3,81,50,50,0.75,0.4,3,0.3,distance_relevance,0.1,1.0,0.669519602429597
277,3,35,50,50,0.75,0.4,3,0.3,distance_relevance,0.2,1.0,0.6523231256599789
