RunId,iteration,Step,width,height,density,minority_pc,homophily,altruism,policy,follow_policy,perc_happy,segregation
239,2,100,50,50,0.75,0.4,3,0.0,distance_relevance,0.8,0.9984025559105432,0.617678381256656
241,2,81,50,50,0.75,0.4,3,0.0,distance_relevance,1.0,1.0,0.6219251336898396
240,2,100,50,50,0.75,0.4,3,0.0,distance_relevance,0.9,0.9994678020223523,0.6076370409792443
243,2,100,50,50,0.75,0.4,3,0.0,rich_neighborhood,0.1,0.9923497267759562,0.6549180327868852
244,2,100,50,50,0.75,0.4,3,0.0,rich_neighborhood,0.2,0.9849865951742627,0.6434316353887399
245,2,100,50,50,0.75,0.4,3,0.0,rich_neighborhood,0.3,0.9823245848955544,0.665907873594001
246,2,100,50,50,0.75,0.4,3,0.0,rich_neighborhood,0.4,0.9809825673534073,0.6349709455890121
206,1,100,50,50,0.75,0.4,3,0.0,similar_history_cell,0.8,0.7862032648762507,0.46116377040547657
248,2,100,50,50,0.75,0.4,3,0.0,rich_neighborhood,0.6,0.9667546174142481,0.6143799472295515
253,2,32,50,50,0.75,0.4,3,0.0,minimum_improvement,0.0,1.0,0.6464864864864864
250,2,100,50,50,0.75,0.4,3,0.0,rich_neighborhood,0.8,0.9681960375391032,0.6183524504692388
249,2,100,50,50,0.75,0.4,3,0.0,rich_neighborhood,0.7,0.963183540877098,0.6011099079588522
247,2,100,50,50,0.75,0.4,3,0.0,rich_neighborhood,0.5,0.9546191247974068,0.6087250135062129
254,2,32,50,50,0.75,0.4,3,0.0,minimum_improvement,0.1,1.0,0.6428762720942689
256,2,48,50,50,0.75,0.4,3,0.0,minimum_improvement,0.3,1.0,0.6337115072933549
255,2,40,50,50,0.75,0.4,3,0.0,minimum_improvement,0.2,1.0,0.6278014941302028
257,2,29,50,50,0.75,0.4,3,0.0,minimum_improvement,0.4,1.0,0.6369899311075782
258,2,29,50,50,0.75,0.4,3,0.0,minimum_improvement,0.5,1.0,0.6143714136671883
259,2,16,50,50,0.75,0.4,3,0.0,minimum_improvement,0.6,1.0,0.6041446673706441
260,2,13,50,50,0.75,0.4,3,0.0,minimum_improvement,0.7,1.0,0.5850951374207188
262,2,11,50,50,0.75,0.4,3,0.0,minimum_improvement,0.9,1.0,0.5582971800433839
261,2,23,50,50,0.75,0.4,3,0.0,minimum_improvement,0.8,1.0,0.5774515086206896
207,1,100,50,50,0.75,0.4,3,0.0,similar_history_cell,0.9,0.7459720730397422,0.432062298603652
252,2,100,50,50,0.75,0.4,3,0.0,rich_neighborhood,1.0,0.9719525350593312,0.5942556634304207
263,2,10,50,50,0.75,0.4,3,0.0,minimum_improvement,1.0,1.0,0.5603128313891834
264,2,19,50,50,0.75,0.4,3,0.0,maximum_improvement,0.0,1.0,0.6604457572502686
266,2,18,50,50,0.75,0.4,3,0.0,maximum_improvement,0.2,1.0,0.6884368308351178
265,2,24,50,50,0.75,0.4,3,0.0,maximum_improvement,0.1,1.0,0.6680525751072961
251,2,100,50,50,0.75,0.4,3,0.0,rich_neighborhood,0.9,0.9593147751605996,0.5807012847965739
267,2,15,50,50,0.75,0.4,3,0.0,maximum_improvement,0.3,1.0,0.7011771000535045
268,2,23,50,50,0.75,0.4,3,0.0,maximum_improvement,0.4,1.0,0.7061909758656874
269,2,28,50,50,0.75,0.4,3,0.0,maximum_improvement,0.5,1.0,0.7164278131634819
270,2,20,50,50,0.75,0.4,3,0.0,maximum_improvement,0.6,1.0,0.742399565689468
271,2,21,50,50,0.75,0.4,3,0.0,maximum_improvement,0.7,1.0,0.7210455764075067
272,2,42,50,50,0.75,0.4,3,0.0,maximum_improvement,0.8,1.0,0.7480916030534351
274,2,4,50,50,0.75,0.4,3,0.0,maximum_improvement,1.0,1.0,0.7658814187400741
